level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
1142,1355,SLV Gents PG,12.9151756,77.6246883,PG,"HSR Layout, Bengaluru",8.83057182130875,2.899372103187234,11,13,756
1143,1356,S L N S PG for GENTS,12.9207337,77.6492918,PG,"HSR Layout, Bengaluru",8.528816739417339,0.4353129930096657,3,3,195
1144,1357,Sri Rajarajeshwari PG for Gents,12.9173305,77.6284802,PG,"HSR Layout, Bengaluru",8.859310592400563,2.478116493482722,10,12,694
1145,1358,Surabhi Ladies PG,12.9073597,77.6420138,PG,"HSR Layout, Bengaluru",7.281214157451334,1.5038472198964337,7,8,495
1146,1359,Gowtham Ladies PG New,12.9067,77.6313398,PG,"HSR Layout, Bengaluru",7.661223894694345,2.4715651707105937,11,12,713
1147,1360,Padma Luxury Girls PG,12.9174797,77.6305842,PG,"HSR Layout, Bengaluru",8.77966189361727,2.2501119018393485,10,11,653
1148,1361,Sri Sai Balaji PG,12.9193556,77.6300084,PG,"HSR Layout, Bengaluru",8.995714964574969,2.3230022118572013,12,13,759
1149,1362,Shri Sai PG,12.9171324,77.6335499,PG,"HSR Layout, Bengaluru",8.618870793114693,1.9288331908567373,9,10,586
1150,1363,HH pg gents,12.9133649,77.6345334,PG,"HSR Layout, Bengaluru",8.190722161639119,1.8756841960351518,9,10,604
1151,1364,Suraksha Homes Ladies PG,12.9164904,77.6376796,PG,"HSR Layout, Bengaluru",8.394008333778164,1.4842926057138452,7,8,491
1152,1365,New shruti PG gents,12.9198003,77.6493119,PG,"HSR Layout, Bengaluru",8.426320273142302,0.3487719335218417,2,3,160
1153,1366,THE HOPE GENTS PG,12.9133985,77.6260307,PG,"HSR Layout, Bengaluru",8.587665393292596,2.778909830253945,11,12,748
1154,1367,Goodlife Stays PRIMA,12.9167254,77.6447249,PG,"HSR Layout, Bengaluru",8.198195976476883,0.7210550010885995,3,4,211
1155,1368,Sri Chaitanya Pg for Ladies,12.9176103,77.629513,PG,"HSR Layout, Bengaluru",8.840457390112846,2.3663275655873424,11,12,691
1156,1369,SV Mens PG,12.9184099,77.6242457,PG,"HSR Layout, Bengaluru",9.170819675293858,2.9393260441811893,12,13,799
1157,1370,Shruti PG,12.9177704,77.6310393,PG,"HSR Layout, Bengaluru",8.789474283962537,2.2012052797391504,10,11,651
1158,1371,sri lakshmi narasimha Gents PG,12.9236969,77.6341404,PG,"HSR Layout, Bengaluru",9.27766126651994,1.9929733490620816,9,10,579
1159,1372,Srinivasa Homes HSR,12.9038029,77.648963,PG,"HSR Layout, Bengaluru",6.693061715920876,1.5304165718987333,5,6,342
1160,1373,Amani Gents P.G.,12.9180331,77.6426202,PG,"HSR Layout, Bengaluru",8.397304772685159,0.9484813105628948,5,5,294
1161,1374,Sri Sai Balaji Luxury PG for Gents,12.9112582,77.6292494,PG,"HSR Layout, Bengaluru",8.215775836891819,2.4893083000965737,9,11,650
1162,1375,Raj's PG,12.9125384,77.6272458,PG,"HSR Layout, Bengaluru",8.441580318782576,2.666582581180467,10,12,700
1163,1376,NR Ladies PG,12.906636,77.6308463,PG,"HSR Layout, Bengaluru",7.679260740749029,2.5219789407491007,11,12,725
1164,1377,Karthikeya Ladies Pg,12.9180709,77.6336377,PG,"HSR Layout, Bengaluru",8.712196447888664,1.9207206672689006,9,10,615
1165,1378,Pg For Gents.. SLV PG,12.9185249,77.6319594,PG,"HSR Layout, Bengaluru",8.82759559490615,2.10495590755102,10,11,659
1166,1379,Sri Jaganath PG,12.9221029,77.6385466,PG,"HSR Layout, Bengaluru",8.956592396904295,1.4836125511082958,9,9,556
1167,1380,Sri Lakshmi Balaji PG for Gents,12.9131357,77.6277215,PG,"HSR Layout, Bengaluru",8.4768869872442,2.6032745294353674,10,11,671
1168,1381,SRI RAMA PG FOR GENTS,12.9176475,77.6349279,PG,"HSR Layout, Bengaluru",8.617516995965655,1.7795721426720847,10,11,645
1169,1382,Harish pg,12.9068987,77.6401835,PG,"HSR Layout, Bengaluru",7.298429171316627,1.6789561577044418,8,9,541
1170,1383,Sri Vedha Paying Guest for Boys and Girls,12.9006084,77.6518475,PG,"HSR Layout, Bengaluru",6.278750415820926,1.8644918909264079,6,7,396
1171,1384,Pg,12.9108434,77.6288457,PG,"HSR Layout, Bengaluru",8.194475021998528,2.5441994289403924,10,11,672
1172,1385,SRI VINAYAKA PG FOR GENTS,12.9223384,77.6382654,PG,"HSR Layout, Bengaluru",8.990740226894998,1.5214580439043868,8,9,527
1173,1386,Someshwara luxury for ladies pg,12.9243655,77.6416984,PG,"HSR Layout, Bengaluru",9.102977699241466,1.3031908245202661,9,10,608
1174,1387,My pg,12.910928,77.629439,PG,"HSR Layout, Bengaluru",8.173740332307258,2.479900985368985,10,11,661
1175,1388,Srinivasa Homes,12.9093645,77.6394521,PG,"HSR Layout, Bengaluru",7.5831798893764475,1.5664273670811137,7,8,491
1176,1389,Royal Gents PG,12.9048463,77.6319395,PG,"HSR Layout, Bengaluru",7.448090529186957,2.522415742874469,12,13,779
1177,1390,Prasanth pg for gents,12.910671,77.6280571,PG,"HSR Layout, Bengaluru",8.216848481976358,2.6315950902597613,10,12,697
1178,1391,Supriya Ladies Pg,12.9177822,77.6332251,PG,"HSR Layout, Bengaluru",8.699052713857219,1.9643908049409737,9,10,620
1179,1392,SRI LAKSHMI GANESHA PG LADIES,12.9169164,77.6299601,PG,"HSR Layout, Bengaluru",8.750159672729165,2.3182678201393845,10,11,638
1180,1393,Suraksha Homes PG,12.9183549,77.6520353,PG,"HSR Layout, Bengaluru",8.219156904808877,0.13272326236611198,1,1,69
1181,1394,Suraksha Homes PG,12.9118142,77.6342387,PG,"HSR Layout, Bengaluru",8.044046639124646,1.9542016246276233,8,9,559
1182,1395,Gents PG,12.9201275,77.63278,PG,"HSR Layout, Bengaluru",8.959044557406912,2.035329891494783,10,11,681
1183,1396,Surabhee Gents PG,12.9210828,77.6470261,PG,"HSR Layout, Bengaluru",8.614028774613796,0.624207721065473,4,4,267
1184,1397,Furnome,12.9010546,77.6517693,PG,"HSR Layout, Bengaluru",6.329061392531261,1.814663824608253,5,6,351
1185,1398,Adilakhsmi Paying Guest for Boys,12.911817,77.624595,PG,"HSR Layout, Bengaluru",8.508644331841602,2.9642276062616824,15,19,1130
1186,1399,City guest new luxury pg for ladies,12.9006605,77.6320285,PG,"HSR Layout, Bengaluru",7.03263028450427,2.7991110284761826,15,19,1120
1187,1400,Sri Ganapa pg for gents,12.9088325,77.6236716,PG,"HSR Layout, Bengaluru",8.273215004146934,3.1459441665899828,17,20,1214
1188,1401,Sree PG for gents,12.899409,77.635435,PG,"HSR Layout, Bengaluru",6.737455150087988,2.638529458156727,11,13,777
1189,1402,Sri Sreenivas PG,12.8966325,77.6332359,PG,"HSR Layout, Bengaluru",6.577964323460999,3.0280602533666436,16,19,1132
1190,1403,R R Prime,12.9184615,77.6426208,PG,"HSR Layout, Bengaluru",8.443198784368667,0.9533083418706914,5,5,307
1191,1404,Nest in Luxury Stays,12.9172847,77.6430937,PG,"HSR Layout, Bengaluru",8.303439523350256,0.8943344022059523,4,4,249
1192,1405,Pg,12.8999833,77.6351578,PG,"HSR Layout, Bengaluru",6.808006390703309,2.6106256341416603,11,13,769
1193,1406,"WOKE - HSR, Bangalore",12.9129576,77.638388,PG,"HSR Layout, Bengaluru",7.998133979671509,1.4875122288469529,6,8,460
1194,1407,Grexter Moccasin,12.9069945,77.6453359,PG,"HSR Layout, Bengaluru",7.135995236028321,1.3247459173929341,6,7,411
1195,1408,LAPAKSI PG,12.8989412,77.6320995,PG,"HSR Layout, Bengaluru",6.862001461926091,2.924007148326463,16,20,1181
1196,1409,HelloWorld 19th Main,12.9063355,77.6434768,PG,"HSR Layout, Bengaluru",7.123805313192986,1.4941389967395928,7,8,452
1197,1410,Shiv Kailash Apartment,12.9016528,77.6432126,appartment,ITI_LAYOUT,6.6386659787217415,1.9572666444850815,9,11,641
1198,1411,Kumari Ferns Apartments,12.9014237,77.6442399,appartment,ITI_LAYOUT,6.578736947374059,1.9330533366056895,8,10,570
1199,1412,SLN Enclave,12.9006962,77.6434611,appartment,ITI_LAYOUT,6.529359062307276,2.041379311012763,9,10,596
1200,1413,Apartment,12.8993893,77.6510949,appartment,ITI_LAYOUT,6.162982816110006,1.9994379427782087,6,7,445
1201,1414,Babie Apartment,12.9004961,77.6439835,appartment,ITI_LAYOUT,6.489838734001676,2.038790864298008,8,10,580
1202,1415,ITI layout 710,12.900334,77.639915,appartment,ITI_LAYOUT,6.6288207356133615,2.2633482429119307,9,10,621
1203,1416,Shiv Kutir Apartments,12.9014613,77.6432424,appartment,ITI_LAYOUT,6.617494095362291,1.9748640883175563,9,11,637
1204,1417,ISIRI Enclave,12.9010372,77.6419218,appartment,ITI_LAYOUT,6.6217832846181155,2.0835136346525056,9,10,623
1205,1418,Purvi Lotus,12.900495,77.6463113,appartment,ITI_LAYOUT,6.412627790928929,1.9540156248647045,7,8,479
1206,1419,235 Apartment,12.90318,77.6429531,appartment,ITI_LAYOUT,6.808360354043806,1.821144025042306,8,9,527
1207,1420,A2 Apartments by Ashirth Builder,12.9006549,77.6403165,appartment,ITI_LAYOUT,6.645336446254731,2.209730834576844,9,10,605
1208,1421,SLR Homes,12.8997109,77.6510691,appartment,ITI_LAYOUT,6.19850892591447,1.9637215429122008,6,8,455
1209,1422,Aratt Royal Manor Apartments,12.8998582,77.6498969,appartment,ITI_LAYOUT,6.242917953994094,1.9534303363333154,7,8,485
1210,1423,%23687 Apartment,12.900128,77.640213,appartment,ITI_LAYOUT,6.595325225856039,2.2651858339262705,9,10,624
1211,1424,Veena Residency,12.9015123,77.6448846,appartment,ITI_LAYOUT,6.566472814941365,1.897134462907457,8,9,537
1212,1425,Apartment %23225,12.9040215,77.6428925,appartment,ITI_LAYOUT,6.8990418840879695,1.744146690435852,8,9,564
1213,1426,Venkateshwara Nilaya,12.9028038,77.6434135,appartment,ITI_LAYOUT,6.752684175327046,1.8335846653355754,9,10,587
1214,1427,Building 453,12.8998356,77.6433034,appartment,ITI_LAYOUT,6.44483755265783,2.1355829611405994,10,11,650
1215,1428,330%2FA Flat Complex,12.9012193,77.6423389,appartment,ITI_LAYOUT,6.62508631548061,2.0439166754883384,9,11,633
1216,1429,835 7th Cross ITI Layout,12.901725,77.6407399,appartment,ITI_LAYOUT,6.7389561607502095,2.0849870442101492,9,10,607
1217,1430,Sayar nivas,12.9051307,77.6398193,appartment,ITI_LAYOUT,7.128162442569987,1.8472628043936696,8,10,598
1218,1431,Balu Koneti Home,12.900313,77.639385,appartment,ITI_LAYOUT,6.64888141581482,2.297221045674379,9,11,639
1219,1432,Balaji Enclave,12.9030312,77.6435753,appartment,ITI_LAYOUT,6.7710799265290404,1.8030318341651121,8,10,576
1220,1433,PUROHIT Nivash %F0%9F%8F%A1,12.9039838,77.6432077,appartment,ITI_LAYOUT,6.884169816502722,1.7300526221842778,9,10,626
1221,1434,ShubhaShri Building,12.9043866,77.6417806,appartment,ITI_LAYOUT,6.976925816824264,1.7772215710091352,8,9,554
1222,1435,Aishwaryam,12.9030318,77.6407259,appartment,ITI_LAYOUT,6.875074068517768,1.966272247240847,8,9,566
1223,1436,Chowdeswari Nilaya,12.9038114,77.64277,appartment,ITI_LAYOUT,6.881210850381224,1.77100084669399,8,9,556
1224,1437,Ashiana Apartments,12.9002492,77.6487235,appartment,ITI_LAYOUT,6.315885322904951,1.9247249657585397,6,7,414
1225,1438,Meenakshi Vrindavan,12.9041369,77.6437197,appartment,ITI_LAYOUT,6.882975615261716,1.6875696249598662,7,8,460
1226,1439,Sri Laxmi Narayana nilaya,12.9033434,77.6405296,appartment,ITI_LAYOUT,6.915034585410319,1.950994054866366,8,10,570
1227,1440,Sree Sai Mansion,12.903498,77.6437108,appartment,ITI_LAYOUT,6.815743278552406,1.7503118230328645,9,10,597
1228,1441,TRAYAM,12.901208,77.6452628,appartment,ITI_LAYOUT,6.521823090360866,1.9141215062065273,8,9,529
1229,1442,Satcharitha Building No 5,12.904264,77.6402721,appartment,ITI_LAYOUT,7.020621738705287,1.887793649997779,9,10,583
1230,1443,Reliable Pride Apartment,12.8992888,77.6510733,appartment,ITI_LAYOUT,6.152575294946109,2.0106449527470067,6,7,441
1231,1444,Vandana Alpyne Apartment,12.9017894,77.6445488,appartment,ITI_LAYOUT,6.606953890981108,1.8824734424636964,8,9,533
1232,1445,CBR Aavani,12.9022578,77.6433232,appartment,ITI_LAYOUT,6.69835006678183,1.8919039367399113,8,9,565
1233,1446,SGR Vista,12.903797,77.6429913,appartment,ITI_LAYOUT,6.871962167154909,1.759905097447584,8,9,556
1234,1447,Mahaveer Seasons,12.9004029,77.6495077,appartment,ITI_LAYOUT,6.3117129145831425,1.8970276547733123,7,8,474
1235,1448,16%2F3-AMAN House,12.9017796,77.6437383,appartment,ITI_LAYOUT,6.633521110302127,1.919534989673595,8,10,580
1236,1449,Kaleemulla Khan palace,12.9032561,77.6414584,appartment,ITI_LAYOUT,6.870579855150022,1.900230817407649,8,9,537
1237,1450,Flat No 64,12.9041022,77.640815,appartment,ITI_LAYOUT,6.983026716643905,1.8651411571475967,8,9,569
1238,1451,Smt.Gowramma Sri.Muniyappa Nilaya,12.9040797,77.6389465,appartment,ITI_LAYOUT,7.054050512854587,1.9973500569448779,9,11,630
1239,1452,Ishaa Lake Front,12.8996876,77.6475447,appartment,ITI_LAYOUT,6.289011538942121,2.0087674782338993,6,7,445
1240,1453,Sree Primus Apartments,12.902896,77.6439214,appartment,ITI_LAYOUT,6.745023482768221,1.7992539608842075,8,10,571
1241,1454,64 nillaya,12.9036931,77.6405545,appartment,ITI_LAYOUT,6.950404964632653,1.9184055925800623,8,10,584
1242,1455,Ab recidency,12.9007345,77.6435838,appartment,ITI_LAYOUT,6.529006889474862,2.0319709420255285,8,10,593
1243,1456,Diamond Residency,12.9053611,77.6392763,appartment,ITI_LAYOUT,7.173278942552018,1.869172897096617,8,10,580
1244,1457,House Artilis,12.900716,77.6399613,appartment,ITI_LAYOUT,6.666170278559771,2.2251337295076894,9,10,609
1245,1458,Maria Bethesda,12.9025924,77.6406438,appartment,ITI_LAYOUT,6.832644472981333,2.0112093991189863,9,10,603
1246,1459,237 House,12.9033548,77.6429497,appartment,ITI_LAYOUT,6.826867801569009,1.8045166217161588,8,9,533
1247,1460,Ballapa building,12.9035414,77.6394333,appartment,ITI_LAYOUT,6.97883369062009,2.0077041711094017,10,11,667
1248,1461,Pramod,12.9043925,77.639898,appartment,ITI_LAYOUT,7.048487626925019,1.9029689675163077,9,10,599
1249,1462,Kakkadathu Parambil House,12.9040813,77.6432121,appartment,ITI_LAYOUT,6.894302564051176,1.7204900457019594,9,10,629
1250,1463,House No. 736,12.9001095,77.6395759,appartment,ITI_LAYOUT,6.619978468781331,2.304420715003336,9,11,639
1251,1464,778 LAKE VIEW RESIDENCY,12.9004658,77.6390756,appartment,ITI_LAYOUT,6.677660852265555,2.302418202742973,9,11,639
1252,1465,Nagarjuna Green Ridge,12.9034184,77.6453817,appartment,ITI_LAYOUT,6.752940413632152,1.6804994509837505,8,9,542
1253,1466,Sai Nidhi Residency,12.9020394,77.6445071,appartment,ITI_LAYOUT,6.634793919319555,1.8587203873418503,8,9,536
1254,1467,Sams Appartment,12.9010127,77.639496,appartment,ITI_LAYOUT,6.71594005438742,2.226457572222862,9,10,617
1255,1468,Ramki Silver Strings,12.9009872,77.6483532,appartment,ITI_LAYOUT,6.405415308489011,1.8502122845771964,5,6,383
1256,1469,Damodar villa,12.9024526,77.6407325,appartment,ITI_LAYOUT,6.814681612007128,2.01843530696588,9,10,580
1257,1470,RRC ANCLIVE ITI LAYOUT,12.9012132,77.6420653,appartment,ITI_LAYOUT,6.63469519327094,2.0588354169890586,9,11,631
1258,1471,White House 6,12.9039341,77.6401653,appartment,ITI_LAYOUT,6.9905050677804335,1.923523030426278,9,10,628
1259,1472,OM Residency,12.9033349,77.6438423,appartment,ITI_LAYOUT,6.794069767328587,1.7596827436994098,9,10,594
1260,1473,B.M. Silver Woods,12.9002397,77.650441,appartment,ITI_LAYOUT,6.270771800821675,1.907212328246475,7,8,476
1261,1474,Sri Sai Ashirwad Residency,12.8991273,77.641343,appartment,ITI_LAYOUT,6.446248897668013,2.2999037769346002,11,12,721
1262,1475,Residency Park,12.8989259,77.6500043,appartment,ITI_LAYOUT,6.139408821581107,2.055923710428225,7,8,508
1263,1476,Aprameya Apartment,12.9098364,77.6396159,appartment,ITI_LAYOUT,7.62651876086074,1.5223616255432415,7,8,482
1264,1477,HSR Trinity,12.8983154,77.6390261,appartment,ITI_LAYOUT,6.460738223778392,2.5042908277573375,10,12,702
1265,1478,"70, Ave Maria",12.9036383,77.6402866,appartment,ITI_LAYOUT,6.95508618572254,1.9410331560888279,9,10,595
1266,1479,House No 767,12.900252,77.63927,appartment,ITI_LAYOUT,6.647518503530048,2.3098633788012073,10,11,641
1267,1480,mikkuu ka ghar,12.9038196,77.6397236,appartment,ITI_LAYOUT,6.99599562905267,1.9637850289670316,9,10,619
1268,1481,Building %23147,12.9029267,77.6400706,appartment,ITI_LAYOUT,6.889832992937284,2.0179593487477643,9,10,594
1269,1482,Grace Apartment,12.9097973,77.6408694,appartment,ITI_LAYOUT,7.577682200419008,1.413481876620637,6,7,448
1270,1483,Apartment 224,12.9040215,77.6428932,appartment,ITI_LAYOUT,6.8990175178532525,1.7441068414161043,8,9,564
1271,1484,Girish's Residency,12.9032058,77.640574,appartment,ITI_LAYOUT,6.899024898560905,1.9603770671286536,8,9,569
1272,1485,"Building %23850, Vishnu Apartment Complex",12.9018126,77.6408633,appartment,ITI_LAYOUT,6.743189088430764,2.0694949438553825,9,10,601
1273,1486,ujjawal%E2%80%99s ,12.902979,77.6399879,appartment,ITI_LAYOUT,6.898528417583846,2.0187870886227515,9,10,596
1274,1487,Ayushi home,12.9121181,77.6445548,appartment,ITI_LAYOUT,7.707514259355956,0.9394214748530101,4,5,293
1275,1488,Chunnu ka Blr wala Flat,12.902717,77.641044,appartment,ITI_LAYOUT,6.830108097532463,1.9750668752066347,8,9,567
1276,1489,Sri SAI Dham,12.9013481,77.6417352,appartment,ITI_LAYOUT,6.661253204389442,2.0635848637265344,9,10,621
1277,1490,Tyler's Kingdom,12.9007353,77.6435827,appartment,ITI_LAYOUT,6.529130020916279,2.0319393272455573,8,10,593
1278,1491,Park View Apartments,12.9113451,77.642159,appartment,ITI_LAYOUT,7.698035742250685,1.1999545314775244,5,7,403
1279,1492,Santrupti 108,12.9111632,77.6436012,appartment,ITI_LAYOUT,7.633467481372873,1.0865479259099053,5,6,388
1280,1493,North West Heights Apartments,12.9105122,77.6427094,appartment,ITI_LAYOUT,7.591904075595626,1.2071945446843433,5,6,386
1281,1494,BluO Park View HSR Layout,12.9112766,77.641756,appartment,ITI_LAYOUT,7.703913812940653,1.240577646187713,5,6,387
1282,1495,Nityam,12.9102848,77.6422282,appartment,ITI_LAYOUT,7.583313458039554,1.2636705339644252,6,7,403
1283,1496,SRI SANJEEVINI SAI ENCLAVE,12.9126109,77.6440685,appartment,ITI_LAYOUT,7.774370209104243,0.9496737027521571,6,6,332
1284,1497,Jaswari,12.9128144,77.6439721,appartment,ITI_LAYOUT,7.798974251672136,0.9460635421202467,6,7,417
1285,1498,Han%E2%80%99s LillyPut,12.8995363,77.6413761,appartment,ITI_LAYOUT,6.487208829552823,2.258176518690541,9,11,665
1286,1499,Rich Homes Apartment,12.9034473,77.6443686,appartment,ITI_LAYOUT,6.788458398350823,1.7228215924433625,7,8,492
1287,1500,K.BANGARA RAJU,12.9102064,77.640808,appartment,ITI_LAYOUT,7.622902479461443,1.39231982369621,8,9,567
1288,1501,Apartment no %2314,12.9113644,77.6423586,appartment,ITI_LAYOUT,7.693663550122021,1.1808524374973866,5,6,373
1289,1502,Pragati 276,12.910071,77.6419452,appartment,ITI_LAYOUT,7.569988408933031,1.3024741710514682,6,7,440
1290,1503,Apartment @522 HSR Layout,12.9128351,77.6415881,appartment,ITI_LAYOUT,7.8746354436001305,1.1715009281383317,5,6,371
1291,1504,Splendid Royale,12.9003116,77.6449537,appartment,ITI_LAYOUT,6.437108995025326,2.019239407880679,8,9,554
1292,1505,Nimisha regency,12.912414,77.6441619,appartment,ITI_LAYOUT,7.750562404456982,0.9537627211449546,4,5,303
1293,1506,Shanmugam,12.9136076,77.6412181,appartment,ITI_LAYOUT,7.9686086907981215,1.174563277712282,5,6,362
1294,1507,AlphaStar Technologies Guest House,12.9126651,77.6428556,appartment,ITI_LAYOUT,7.81648511924173,1.0583783088630478,5,6,380
1295,1508,SNN Raj Grandeur Apartment,12.9031042,77.6249887,appartment,ITI_LAYOUT,7.657690177557545,3.2674386618681552,15,20,1218
1296,1509,Queen's Apartment,12.9094184,77.6431959,appartment,ITI_LAYOUT,7.460158918447565,1.2496630499038186,6,7,398
1297,1510,Ramesh Building,12.9040175,77.6428935,appartment,ITI_LAYOUT,6.898585856567165,1.744468280303304,8,9,564
1298,1511,Rosewood Apartment,12.9114193,77.6434771,appartment,ITI_LAYOUT,7.664574167957353,1.0792837722647446,5,6,384
1299,1512,Ganesh%E2%80%99s apartment,12.9104707,77.6453806,appartment,ITI_LAYOUT,7.5072938881635665,1.0031239290285,5,5,329
1300,1513,Silver Meadows,12.9119498,77.6643843,appartment,ITI_LAYOUT,7.416123385072801,1.5363364419089411,13,15,878
1301,1514,Journalist,12.9033966,77.6429731,appartment,ITI_LAYOUT,6.830445860014524,1.7992239387120244,8,9,535
1302,1515,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,appartment,ITI_LAYOUT,8.080108231797631,0.6535963753073217,3,4,221
1303,1516,Atlas Building,12.9104354,77.6419,appartment,ITI_LAYOUT,7.610065143828326,1.2815310211027924,6,7,418
1304,1517,Divine Villa,12.9041366,77.6433621,appartment,ITI_LAYOUT,6.895014426100895,1.7069140843101893,9,11,632
1305,1518,R.s,12.9033588,77.6429784,appartment,ITI_LAYOUT,6.826282571454192,1.8025656887988226,8,9,534
1306,1519,%23186%2FA,12.9090723,77.6427449,appartment,ITI_LAYOUT,7.437887153905898,1.3114573370635698,6,7,408
1307,1520,Iconest 5,12.8914887,77.666529,appartment,ITI_LAYOUT,5.1517530208180515,3.3151150728150807,14,15,925
