,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
200,201,Reen Apartments,12.930043300000001,77.607147,Apartments,"Adugodi, Bengaluru",1.030560920301567,1.9722778090620503,15,882
201,202,Bren Corporation,12.942393699999998,77.6145767,Apartments,"Adugodi, Bengaluru",0.6145739612659122,0.4566912355846238,3,183
202,203,Sri sai balaji luxury pg for gents,12.942589199999999,77.6066757,Apartments,"Adugodi, Bengaluru",0.9644238875725515,1.2889928365291246,7,449
203,204,Salarpuria Tower 2,12.9334894,77.61248409999999,Apartments,"Adugodi, Bengaluru",0.40173773837688703,1.3293199444450325,10,603
204,205,Apartment,12.9184228,77.61761779999999,Apartments,"Adugodi, Bengaluru",2.1115852531170574,2.83584699953189,17,1010
205,206,ZTE telecom india pvt ltd,12.9367451,77.61042459999999,Apartments,"Adugodi, Bengaluru",0.3298508736712536,1.1830046346493508,9,527
206,207,Supriyaladiespg,12.942341699999998,77.60672559999999,Apartments,"Adugodi, Bengaluru",0.9426503015207401,1.2870650169940085,8,457
207,210,House for rent,12.9261028,77.60615729999999,Apartments,"Adugodi, Bengaluru",1.4449081885803066,2.3892579224583352,18,1090
208,211,new V.B.S luxury P.G for LADIES 16,12.9427369,77.60670390000001,Apartments,"Adugodi, Bengaluru",0.9728330157412776,1.2841816934581216,7,442
209,212,Javid's P G Accommodation,12.942247199999999,77.6072963,Apartments,"Adugodi, Bengaluru",0.8886627278581329,1.2273597083674421,8,453
210,213,Blank,12.9437113,77.6033948,Apartments,"Adugodi, Bengaluru",1.3231152420203107,1.6362734509834946,9,526
211,214,New S N S PG For Ladies,12.9423814,77.60664090000002,Apartments,"Adugodi, Bengaluru",0.9525534556024879,1.295572335399554,8,457
212,215,Apartment Building,12.925950300000002,77.634472,Apartments,"Adugodi, Bengaluru",2.586272816310662,2.6434795504631032,13,792
213,216,VBS LUXURY PG FOR GENTS,12.9427799,77.6073897,Apartments,"Adugodi, Bengaluru",0.9215533388004198,1.2097639905048871,8,483
214,217,Kormangla Bangalore,12.9416935,77.6168196,Apartments,"Adugodi, Bengaluru",0.6386700029726579,0.30612351293611223,2,129
215,218,Residency,12.9218294,77.6167255,Apartments,"Adugodi, Bengaluru",1.720929805398092,2.4629204797798683,16,954
216,219,Sri Anjanaya Swami Pg,12.9425049,77.60763270000001,Apartments,"Adugodi, Bengaluru",0.881346663407474,1.1872183027266827,8,469
217,220,Ladies PG,12.942825599999999,77.6077723,Apartments,"Adugodi, Bengaluru",0.8961144269913992,1.1679981334672074,8,468
218,221,Bosch Flyover,12.9439555,77.60607850000001,Apartments,"Adugodi, Bengaluru",1.1145476858788737,1.3452978939460665,7,416
219,222,Chikku Lakshmaiah Layout,12.9361477,77.609935,Apartments,"Adugodi, Bengaluru",0.392842952576818,1.2670376341764114,9,550
220,223,Constructure,12.941819800000001,77.61689179999999,Apartments,"Adugodi, Bengaluru",0.6546704884782676,0.29018037884267617,2,131
221,224,New srivari PG For Gents near Bosch,12.9422491,77.607708,Apartments,"Adugodi, Bengaluru",0.8557823904780777,1.1832402232234585,8,472
222,225,Manikyam Tailor Adugodi,12.944038699999998,77.6108407,Apartments,"Adugodi, Bengaluru",0.8351238555522145,0.8293312573074613,4,264
223,226,Forum pg,12.9419677,77.607668,Apartments,"Adugodi, Bengaluru",0.8378933895229491,1.1927949955900827,8,480
224,227,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Apartments,"Adugodi, Bengaluru",1.8111736742778421,1.8873798014963925,10,612
225,228,"Asterix Energy - Rooftop Solar for Homes, Apartments, Offices and Industries",12.9408944,77.6171257,Apartments,"Adugodi, Bengaluru",0.5897613641578997,0.3667664304396658,3,172
226,229,NANDI SHREYAS RESIDENCY,12.944175999999999,77.6076944,Apartments,"Adugodi, Bengaluru",1.01558483265018,1.1705426661069736,8,497
227,230,INTERNATIONAL TRAVEL HOUSE LIMITED,12.950524,77.604784,Apartments,"Adugodi, Bengaluru",1.7758320557857459,1.657539821140456,9,511
228,233,Nanjappa Layout,12.9413239,77.6074284,Apartments,"Adugodi, Bengaluru",0.8130027132599794,1.233057962154388,8,486
229,234,Adugodi PG,12.943897900000001,77.6082767,Apartments,"Adugodi, Bengaluru",0.9528820443841879,1.1070723647984886,6,341
230,235,RP LADIES PG,12.9436974,77.607055,Apartments,"Adugodi, Bengaluru",1.020000556492245,1.2396963699509058,7,401
231,236,Sri Sai Krishna PG for Gents,12.942018,77.6078031,Apartments,"Adugodi, Bengaluru",0.8307489616360478,1.177386297545992,8,480
232,238,Pukhraj Layout,12.941522500000001,77.6042056,Apartments,"Adugodi, Bengaluru",1.123086846983806,1.5708935246196187,8,493
233,239,Kiranita Sundas,12.9402439,77.6084788,Apartments,"Adugodi, Bengaluru",0.6507053573283403,1.1592943453161184,8,497
234,240,Chikka Adugodi,12.928044,77.61029309999999,Apartments,"Adugodi, Bengaluru",1.050697046048807,1.9755509611949622,13,808
235,241,Golden Gate Properties Ltd,12.9425507,77.6222958,Apartments,"Adugodi, Bengaluru",1.140814253637948,0.43908643891583954,3,195
236,242,Shine Lodge,12.935962400000001,77.6090203,Apartments,"Adugodi, Bengaluru",0.49405062521188137,1.354647439352923,13,773
237,244,VBS PG FOR LADIES ADUGODI,12.9433263,77.6081268,Apartments,"Adugodi, Bengaluru",0.9125142953603539,1.125202877385612,6,376
238,245,Arshad Luxury PG Ladies,12.9418099,77.606987,Apartments,"Adugodi, Bengaluru",0.8837260929829532,1.2685592423496561,8,495
239,249,Space Infinity - Interior Designers,12.9435601,77.60779140000001,Apartments,"Adugodi, Bengaluru",0.9557234586582373,1.160323415157012,6,384
240,250,Bosch Adugodi,12.9461087,77.6064016,Apartments,"Adugodi, Bengaluru",1.2713876037016067,1.332844730494987,7,431
241,253,New Launch,12.9587733,77.6159946,Apartments,"Adugodi, Bengaluru",2.4393764730086174,1.6745359640820983,9,535
242,254,The Dress Bank - Clothes On Rent,12.9385394,77.609702,Apartments,"Adugodi, Bengaluru",0.4427646796238988,1.1244424203557615,9,538
243,255,myroomie - Aster PG%2F Hostel%2F student Housing,12.9285102,77.6098902,Apartments,"Adugodi, Bengaluru",1.017624259653526,1.9498865922924002,14,835
244,256,Kevin Appartment,12.941251800000002,77.6284936,Apartments,"Adugodi, Bengaluru",1.6972938534678126,1.1234691775238752,6,375
245,257,Innovadores,12.9431576,77.6087124,Apartments,"Adugodi, Bengaluru",0.8586155706293788,1.0631698416527395,6,363
246,258,LVR Grandeur,12.936344300000002,77.6085642,Apartments,"Adugodi, Bengaluru",0.5350919748052138,1.3659123637752884,11,668
247,260,Evergreen PG for girls ( near Christ University ),12.9396546,77.6079506,Apartments,"Adugodi, Bengaluru",0.6671909707542014,1.236617582091038,8,509
248,261,Yadav PG For Gents,12.9367519,77.60848299999999,Apartments,"Adugodi, Bengaluru",0.539845060584642,1.3455501271148271,12,715
249,262,LVR,12.935746400000001,77.6092953,Apartments,"Adugodi, Bengaluru",0.4714739602402218,1.3482629737711673,13,778
250,265,Sri Lakshmi Beauty Parlour,12.9421338,77.6087945,Apartments,"Adugodi, Bengaluru",0.7645805073395507,1.0693975293400415,7,433
251,268,Madhavi Ladies pg,12.9365985,77.60906949999999,Apartments,"Adugodi, Bengaluru",0.4775534099953905,1.3054144861249288,11,678
252,269,Trekkers,12.943809,77.599354,Apartments,"Adugodi, Bengaluru",1.7070497911597462,2.074052585213447,12,707
253,271,Sri Lakshmi Venkateshwara PG for Ladies,12.935713699999999,77.6092593,Apartments,"Adugodi, Bengaluru",0.476267481859684,1.3535957596047228,13,778
254,272,"Kaya Clinic - Skin %26 Hair Care (Koramangala, Bengaluru)",12.938205499999999,77.60980570000001,Apartments,"Adugodi, Bengaluru",0.41890050627348463,1.1352646157482917,9,527
255,273,Directdeals.in,12.9350978,77.62459940000001,Apartments,"Adugodi, Bengaluru",1.2252203233505188,1.1826148133789613,7,415
256,274,Vandana Agencies,12.9385445,77.6096964,Apartments,"Adugodi, Bengaluru",0.4435456437224888,1.1246555542770211,9,538
257,275,Quest Infocom,12.927682,77.611231,Apartments,"Adugodi, Bengaluru",1.0611852177423038,1.968797478375489,13,784
258,276,CommonFloor,12.9595794,77.6383585,Apartments,"Adugodi, Bengaluru",3.6875984893314886,2.7694202787857063,16,989
259,278,Koramangala 1A Block,12.9272897,77.6314178,Apartments,"Adugodi, Bengaluru",2.224369640649264,2.3191348492142483,12,744
260,279,GANESHA PAN SHOP,12.941636,77.6082944,Apartments,"Adugodi, Bengaluru",0.7628078355103742,1.1337629285869026,7,441
261,280,Nigoke Dentiur Cliniqe,12.939300099999999,77.6094413,Apartments,"Adugodi, Bengaluru",0.5063855236223678,1.1068358330209722,9,539
262,281,Evergreen PG for girls,12.9369041,77.6084805,Apartments,"Adugodi, Bengaluru",0.5396027768990395,1.3358257908861817,12,710
263,282,WashBuddy,12.9292997,77.6095802,Apartments,"Adugodi, Bengaluru",0.9513778351960945,1.8901949486231213,13,797
264,283,"The New India Assurance Company Ltd, Koramangala Micro Office",12.9392231,77.6094901,Apartments,"Adugodi, Bengaluru",0.4974887999516895,1.106161759136664,9,552
265,284,Welcare Fitness Equipment %7CTreadmill store,12.9385963,77.6097809,Apartments,"Adugodi, Bengaluru",0.4374833975796651,1.1138373068998912,9,538
266,285,Shanthi Sparsh Charitable Trust,12.9353373,77.60994709999999,Apartments,"Adugodi, Bengaluru",0.42193318980301053,1.3291623684964262,9,562
267,286,IFB Point - Koramangala,12.9377168,77.61025790000001,Apartments,"Adugodi, Bengaluru",0.3565913595003158,1.1273319980490482,9,527
268,287,Salarpuria Sattva Group,12.975439,77.61801700000001,Apartments,"Adugodi, Bengaluru",4.305420764533242,3.5060369047385276,20,1186
269,288,Thought Labs,12.9383836,77.6096217,Apartments,"Adugodi, Bengaluru",0.4443830174350827,1.1410634290022106,9,567
270,289,M.H.S. Meter Works,12.940271800000001,77.6089671,Apartments,"Adugodi, Bengaluru",0.6093933210757134,1.108780045749317,9,565
271,290,Forum Mall Bus Stop,12.9351433,77.6120748,Apartments,"Adugodi, Bengaluru",0.2529723401553832,1.1976532796404604,9,549
272,292,appliancesprotech,12.9447384,77.6076443,Apartments,"Adugodi, Bengaluru",1.068775744824048,1.1791889978316752,8,478
273,293,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",0.49036557793229807,1.386435986599522,14,816
274,294,Attic Space- Chanakya,12.9445907,77.61981920000001,Offices,"Adugodi, Bengaluru",1.091862470024697,0.16239186490776375,2,123
275,295,Bosch Adugodi,12.9461087,77.6064016,Offices,"Adugodi, Bengaluru",1.2713876037016067,1.332844730494987,7,431
276,296,Novel Office - Koramangala %7C Office Space for rent in Bangalore %7C Co working Spaces,12.951609300000001,77.6079621,Offices,"Adugodi, Bengaluru",1.7328628807373112,1.4264651598385607,10,628
277,297,Live Business Group Head Office,12.944582400000002,77.61891440000001,Offices,"Adugodi, Bengaluru",1.0320119804699086,0.08746456032289643,2,102
278,298,Talent certified,12.943111,77.60755400000001,Offices,"Adugodi, Bengaluru",0.9354342711719708,1.1887324458254522,7,404
279,299,Kormangla Office,12.9422527,77.6147058,Offices,"Adugodi, Bengaluru",0.6021946665165154,0.4499205347317515,3,179
280,300,Bren Optimus,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru",0.7271383896913998,1.4922141748586029,12,717
281,301,RBEI Parking (Private),12.943956800000002,77.6053967,Offices,"Adugodi, Bengaluru",1.168801618579307,1.4191843178447627,7,429
282,302,ESIC Office,12.941120399999999,77.6026821,Offices,"Adugodi, Bengaluru",1.2555902690419973,1.7412551920119064,9,555
283,303,Workology,12.9517141,77.6080205,Offices,"Adugodi, Bengaluru",1.7416586279185624,1.42845460860213,11,631
284,304,Office,12.9445364,77.6043681,Offices,"Adugodi, Bengaluru",1.295195720826442,1.5322170860880382,9,527
285,305,Hewlett Packard Enterprise (HPE) : Bangalore India,12.937123,77.6100245,Offices,"Adugodi, Bengaluru",0.37258066354862457,1.1882720314362405,9,516
286,306,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Offices,"Adugodi, Bengaluru",1.8111736742778421,1.8873798014963925,10,612
287,307,Furnished Office Bangalore,12.934472999999999,77.613315,Offices,"Adugodi, Bengaluru",0.2786592057898742,1.190121474164261,7,409
288,308,Collabera Services Pvt Ltd,12.937308999999999,77.6052899,Offices,"Adugodi, Bengaluru",0.8860961755470325,1.6081550804869125,12,692
289,309,BBMP Office Adugodi Samudhaya Bhavan,12.9438508,77.6103163,Offices,"Adugodi, Bengaluru",0.8369760875290706,0.8860667756662127,5,271
290,310,BESCOM,12.9503826,77.605429,Offices,"Adugodi, Bengaluru",1.7262420705518626,1.5880110978860988,8,482
291,311,UTC CCS Bangalore Office,12.9379308,77.60601209999999,Offices,"Adugodi, Bengaluru",0.8140168173160789,1.5071749188849006,12,744
292,312,Salarpuria Citadel,12.946117,77.60734690000001,Offices,"Adugodi, Bengaluru",1.2132990309005598,1.232464828007851,7,442
293,313,ESIE Local Office.,12.941021699999999,77.6028551,Offices,"Adugodi, Bengaluru",1.2341267028204352,1.7248221633955758,9,557
294,314,APAR Technologies Pvt Ltd,12.938990800000001,77.6094827,Offices,"Adugodi, Bengaluru",0.4857359896673022,1.1192685155891082,9,551
295,315,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",0.49036557793229807,1.386435986599522,14,816
296,316,Pragati Galleria - Godrej Interio,12.944486900000001,77.6030885,Offices,"Adugodi, Bengaluru",1.4002769133579709,1.6705364262038067,10,608
297,317,H %26 A AUDITORS AND TAX CONSULTANTS,12.942517500000001,77.6070627,Offices,"Adugodi, Bengaluru",0.9275343208239181,1.2483021494504702,7,441
298,318,Airtel Broadband,12.9351873,77.60869040000001,Offices,"Adugodi, Bengaluru",0.5537155252309961,1.43859232441756,15,900
299,319,BBMP Janasnkya Yojana,12.942810699999999,77.6132476,Offices,"Adugodi, Bengaluru",0.6492947297634869,0.5814182418911429,4,210
300,320,Optum,12.9449797,77.60770440000002,Offices,"Adugodi, Bengaluru",1.0868113436232996,1.1751025767625016,8,470
301,321,Chartered Centre,12.9502954,77.6060104,Offices,"Adugodi, Bengaluru",1.6868331496636517,1.5275807176406173,10,603
302,322,Intelligent Automation %7C Intelligent Data Processing %7C Infrrd Inc,12.933174900000001,77.6110695,Offices,"Adugodi, Bengaluru",0.49560622703775653,1.4396232051900943,14,813
303,323,Bosch Ltd Back Gate,12.946964,77.60254520000001,Offices,"Adugodi, Bengaluru",1.6225219251985687,1.7611891577726806,11,632
304,324,Robert Bosch Engineering and Business Solutions Private Limited Head Office,12.936616599999999,77.61201659999999,Offices,"Adugodi, Bengaluru",0.16133118133408317,1.0726402586841235,7,443
305,325,Zscaler,12.936686199999999,77.6067401,Offices,"Adugodi, Bengaluru",0.7288653208598707,1.5058669015829331,12,713
306,326,Salarpuria Arena,12.9372847,77.60994620000001,Offices,"Adugodi, Bengaluru",0.38225633548093463,1.1835593125270052,9,532
307,327,Allegis Services India Private Limited,12.9370637,77.6100809,Offices,"Adugodi, Bengaluru",0.3662378911893324,1.1877747585772425,9,515
308,328,ICON Clinical Research India Pvt. Ltd.,12.937968699999999,77.6055483,Offices,"Adugodi, Bengaluru",0.864403170433877,1.550636768061018,12,736
309,329,"Robert Bosch, Global Tech Park",12.9370254,77.60629229999999,Offices,"Adugodi, Bengaluru",0.7767059406310635,1.5278790785776455,12,717
310,330,XL Health,12.9439088,77.60802779999999,Offices,"Adugodi, Bengaluru",0.9699882401336225,1.1340444900407227,6,352
311,331,Zilingo Bangalore,12.9364869,77.61018790000001,Offices,"Adugodi, Bengaluru",0.3586421320792191,1.2213098426472693,9,533
312,332,WeWork Prestige Cube,12.936328999999999,77.610998,Offices,"Adugodi, Bengaluru",0.2762236938528753,1.170720569420985,9,529
313,333,Yatra.com,12.936791699999999,77.61024259999999,Offices,"Adugodi, Bengaluru",0.3491777253977172,1.19421364558401,9,515
314,334,QANALYSTS SERVICES INDIA PVT LTD,12.9366105,77.6103826,Offices,"Adugodi, Bengaluru",0.3358654898896076,1.19647763464932,9,529
315,335,TableSpace Technologies Private Limited,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru",0.7271383896913998,1.4922141748586029,12,717
316,336,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",0.49036557793229807,1.386435986599522,14,816
317,338,HiyaMee Pvt Ltd,12.9421435,77.608352,Offices,"Adugodi, Bengaluru",0.7978749547985712,1.1163692179770761,7,414
318,339,Adugodi Traffic Police Station,12.941531300000001,77.60877550000001,Offices,"Adugodi, Bengaluru",0.7171461777297611,1.085783692818594,7,424
319,340,Bosch GTP,12.936864,77.6063054,Offices,"Adugodi, Bengaluru",0.7753647936809295,1.5357314904584738,12,716
320,341,Truffles Office,12.948659300000001,77.6059701,Offices,"Adugodi, Bengaluru",1.5318800468932692,1.45608321656051,8,457
321,342,K R Enterprises,12.9432588,77.61219090000002,Offices,"Adugodi, Bengaluru",0.7121052221454512,0.686742455016777,4,233
322,343,Opfin Software Private Limited,12.9389536,77.60952440000001,Offices,"Adugodi, Bengaluru",0.4798206814542887,1.1173638357760196,9,551
323,344,Novel Business Park,12.931004699999999,77.63259040000001,Offices,"Adugodi, Bengaluru",2.1770262815760115,2.0962168549186044,11,635
324,345,Office Of The Deputy Commissioner Of Police,12.939223,77.61470190000001,Offices,"Adugodi, Bengaluru",0.2839320945212626,0.6637612904828215,6,336
325,346,Awfis Koramangala HM Vibha Towers,12.9366643,77.6102994,Offices,"Adugodi, Bengaluru",0.34416576212138955,1.1990873369445667,9,529
326,347,Balaji Traders,12.9440467,77.6034999,Offices,"Adugodi, Bengaluru",1.3353568009291534,1.6247998061698745,9,539
327,348,Bosch Limited Gate 4,12.9429362,77.6043306,Offices,"Adugodi, Bengaluru",1.1908047053336588,1.5385415474536492,8,467
328,349,saleem Durgam,12.942126199999999,77.6147339,Offices,"Adugodi, Bengaluru",0.5892021166388994,0.4531299630019735,3,185
329,350,Brillio,12.9370177,77.6070031,Offices,"Adugodi, Bengaluru",0.6996706070987269,1.462180264201791,12,744
330,351,excel power services,12.943748199999998,77.604021,Offices,"Adugodi, Bengaluru",1.2701854211968089,1.5683658604249981,9,543
331,352,Acp Madivala Office,12.9387554,77.6104402,Offices,"Adugodi, Bengaluru",0.38239505342795244,1.0441417383382026,8,478
332,353,Brandhancer Pvt. Ltd,12.944746400000001,77.6076429,Offices,"Adugodi, Bengaluru",1.0695837592572353,1.1794098892202893,8,477
333,354,VS Engineering,12.9437926,77.603645,Offices,"Adugodi, Bengaluru",1.3060807005846746,1.6090617460860444,9,541
334,355,Bosch RMB Complex,12.9423618,77.60479699999999,Offices,"Adugodi, Bengaluru",1.1135419564580915,1.494144686398114,8,468
335,356,Aquanautics System Private Limited,12.942522199999999,77.60623840000001,Offices,"Adugodi, Bengaluru",0.9963884792018455,1.3369252155319893,8,455
336,357,Infurnia Technologies,12.9362454,77.6111042,Offices,"Adugodi, Bengaluru",0.2677960491785584,1.169524376438214,9,526
337,358,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",0.49036557793229807,1.386435986599522,14,816
338,359,Ram onstructionsC,12.941272099999999,77.6188876,Offices,"Adugodi, Bengaluru",0.7578841175191746,0.2966407201000375,3,156
339,360,Techfarcan Pvt. Ltd,12.9330323,77.6112527,Offices,"Adugodi, Bengaluru",0.49938829056517503,1.4419018300840776,14,820
340,361,Cabmaster,12.9427704,77.60738520000001,Offices,"Adugodi, Bengaluru",0.9211621894750109,1.2103593545445488,8,482
341,362,BOSCH Multi Level Car Parking,12.9438116,77.6052805,Offices,"Adugodi, Bengaluru",1.1676702151505833,1.4318119355695746,7,431
