,Place_name,Latitude,Longitude,Category,Region
17091,BYJU'S Tuition Centre - Whitefield,12.9598546,77.71599930000001,Office,"Whitefield, Bengaluru"
17093,Reliance Jio Office . Pattandur Agrahara,12.9830196,77.751545,Office,"Whitefield, Bengaluru"
17095,ANSHIKHA (U%26U) LADIES PG,12.982001,77.7478063,PG,"Whitefield, Bengaluru"
17096,Home Like PG GOLD,12.973298,77.7475452,PG,"Whitefield, Bengaluru"
17097,Sri Sai Premium PG For Ladies - Top Rated Ladies PG in Whitefield,12.983913099999999,77.7498468,PG,"Whitefield, Bengaluru"
17098,Sri jyothsna new luxury Gents Pg In Whitefield,12.9794243,77.75398299999999,PG,"Whitefield, Bengaluru"
17099,Royal Icon PG for Gents,12.958274699999999,77.7404604,PG,"Whitefield, Bengaluru"
17100,Mathrushree Lakeview PG For Gents,12.9723241,77.7340198,PG,"Whitefield, Bengaluru"
17101,Dreamland Ladies PG,12.982470300000001,77.7498539,PG,"Whitefield, Bengaluru"
17102,Colours Ladies PG,12.981278900000001,77.7476254,PG,"Whitefield, Bengaluru"
17104,Sree Ladies PG for Ladies in ITPL%2FWHITEFIELD%2FGR TECH PARK,12.984258800000001,77.74911850000001,PG,"Whitefield, Bengaluru"
17107,Sri Sai Lakshmi Venkateswara Ladies PG (Budget Luxury Ladies pg in Whitefield),12.9839985,77.75014240000002,PG,"Whitefield, Bengaluru"
17108,Sri Lakshmi Balaji Pg For Gens,12.9827808,77.748143,PG,"Whitefield, Bengaluru"
17109,Sri Sai Krishna Pg for Ladies,12.985977199999999,77.756897,PG,"Whitefield, Bengaluru"
17110,Lotus Grand Homes PG For Gents,12.983503599999999,77.7491327,PG,"Whitefield, Bengaluru"
17111,Lakshmi Srinivasa Luxury PG for Gents,12.9717252,77.7520332,PG,"Whitefield, Bengaluru"
17112,Whitefield Ladies Paying Guest,12.9689633,77.74860840000001,PG,"Whitefield, Bengaluru"
17113,Bella Vista Kerala Gents PG,12.9779606,77.75308559999999,PG,"Whitefield, Bengaluru"
17114,MALABAR GENTS PG,12.9798516,77.75085870000001,PG,"Whitefield, Bengaluru"
17115,BhanuShree PG - 2,12.981781800000002,77.7481185,PG,"Whitefield, Bengaluru"
17116,Sri Annnapoorna PG For Gents,12.969864300000001,77.7511949,PG,"Whitefield, Bengaluru"
17117,Sri Lakshmi PG For Men,12.983220300000001,77.7327214,PG,"Whitefield, Bengaluru"
17118,Comfort Nest PG for Ladies,12.981032800000001,77.7477566,PG,"Whitefield, Bengaluru"
17119,Sri Venkateshwara PG for Ladies,12.9793894,77.7533104,PG,"Whitefield, Bengaluru"
17120,SRI VENKATESWARA PG FOR GENTS,12.9693953,77.7370782,PG,"Whitefield, Bengaluru"
17122,AMR LADIES PG,12.9834134,77.7322422,PG,"Whitefield, Bengaluru"
17123,Sri Balaji Men's PG,12.9827409,77.7490485,PG,"Whitefield, Bengaluru"
17125,Shiva luxury pg for gents Whitefield,12.9789761,77.7533915,PG,"Whitefield, Bengaluru"
17127,STAR GENTS PG,12.979410699999999,77.7524512,PG,"Whitefield, Bengaluru"
17128,Gowthami PG for Ladies,12.9693347,77.7520775,PG,"Whitefield, Bengaluru"
17129,SRI LAKSHMI PG FOR LADIES,12.9790297,77.74231809999999,PG,"Whitefield, Bengaluru"
17130,Sree Venkata Balaji PG for Gents,12.9798188,77.7501683,PG,"Whitefield, Bengaluru"
17131,LB FORTUNE ACCOMMODATION FOR WOMEN,12.9686721,77.7518166,PG,"Whitefield, Bengaluru"
17133,VS NEW LUXURY PG,12.969728300000002,77.7375657,PG,"Whitefield, Bengaluru"
17134,Nikhil sai pg for Gents%E2%80%99s,12.984503199999999,77.7325127,PG,"Whitefield, Bengaluru"
17135,SNS LUXURY HOMES PG,12.9801585,77.7337807,PG,"Whitefield, Bengaluru"
17136,Sharavana's Luxury PG For Gents,12.9845416,77.7325714,PG,"Whitefield, Bengaluru"
17139,Sri Thirumala New Deluxe Luxury gents PG,12.969959300000001,77.7359252,PG,"Whitefield, Bengaluru"
17140,Ram Sai P.G. For Ladies,12.9790645,77.7135378,PG,"Whitefield, Bengaluru"
17142,Sri Rama Luxury PG For Ladies,12.982321800000001,77.747692,PG,"Whitefield, Bengaluru"
17143,Zolo Avni Co-Living %7C Redefining PG,12.9720445,77.7519136,PG,"Whitefield, Bengaluru"
17144,SATYA DURGA PG ACCOMMODATION FOR GENTS,12.979418699999998,77.7540172,PG,"Whitefield, Bengaluru"
17145,Meghqga Pg For Girls,12.968093699999999,77.7519775,PG,"Whitefield, Bengaluru"
17146,Garuda PG for Men,12.9829419,77.74821870000001,PG,"Whitefield, Bengaluru"
17148,Raghavendra Luxury Pg For Gents,12.983982800000001,77.74792190000001,PG,"Whitefield, Bengaluru"
17149,Shiva Sai New Luxury PG For Ladies,12.9835793,77.74828690000001,PG,"Whitefield, Bengaluru"
17150,Sri Ramanjaneya PG for Gents,12.979908199999999,77.7496511,PG,"Whitefield, Bengaluru"
17151,SHARMA ROOMS PG,12.9845963,77.73291409999999,PG,"Whitefield, Bengaluru"
17152,Guru Pratham New Luxury Ladies PG,12.956694800000001,77.7436777,PG,"Whitefield, Bengaluru"
17153,SRINIVASA LADIES PG,12.9796407,77.7510696,PG,"Whitefield, Bengaluru"
17154,Sri Rama Deluxe Gents PG,12.9802464,77.7540532,PG,"Whitefield, Bengaluru"
17155,Royal Luxury PG For Men,12.980820399999999,77.7465527,PG,"Whitefield, Bengaluru"
17156,Sri Lakshmi Narasimha Ladies Pg,12.982915400000001,77.7487931,PG,"Whitefield, Bengaluru"
17157,New Shivani Paradise PG For Ladies,12.9839564,77.7497546,PG,"Whitefield, Bengaluru"
17158,Colive Athens PG in Hill Side Layout Bengaluru,12.979762,77.7526072,PG,"Whitefield, Bengaluru"
17159,Sri Laxmi Balaji Ladies PG,12.9794912,77.75253509999999,PG,"Whitefield, Bengaluru"
17160,SRINIVASA PG FOR GENTS,12.9572431,77.7396753,PG,"Whitefield, Bengaluru"
17161,S.N.S. PG,12.9831056,77.73277990000001,PG,"Whitefield, Bengaluru"
17162,Sri Anjaneya luxury pg for gents,12.9804984,77.75366009999999,PG,"Whitefield, Bengaluru"
17163,Sri Ganesha Pg For Ladies,12.983856,77.7496262,PG,"Whitefield, Bengaluru"
17164,Lotus Grand Homes PG For Ladies,12.9835518,77.74914809999999,PG,"Whitefield, Bengaluru"
17166,Sri Karthikeya Vijayawada PG,12.970857,77.75243459999999,PG,"Whitefield, Bengaluru"
17167,Sri Satya Sai PG For Gents,12.982588400000001,77.748069,PG,"Whitefield, Bengaluru"
17168,Krishna Gents PG ITPL,12.983355099999999,77.7321759,PG,"Whitefield, Bengaluru"
17169,SLNS Luxury PG for Gents,12.9845625,77.7323125,PG,"Whitefield, Bengaluru"
17170,Nandini PG for Gents,12.9843427,77.7480772,PG,"Whitefield, Bengaluru"
17171,Harsha Pg Accommodation For Gents,12.9698,77.74994699999999,PG,"Whitefield, Bengaluru"
17173,Sriram PG,12.983605699999998,77.7677191,PG,"Whitefield, Bengaluru"
17174,Balaji ladies pg,12.9831731,77.7498977,PG,"Whitefield, Bengaluru"
17175,RS Luxury PG for Ladies,12.982780199999999,77.74806120000001,PG,"Whitefield, Bengaluru"
17176,Raghavendra Luxury PG For Ladies,12.983465400000002,77.74812709999999,PG,"Whitefield, Bengaluru"
17177,Amaravati Gents PG ITPL,12.9846784,77.7328002,PG,"Whitefield, Bengaluru"
17178,Green land pg for gents,12.9827586,77.74960279999999,PG,"Whitefield, Bengaluru"
17179,Sri Madhu Pg,12.9854,77.71879659999999,PG,"Whitefield, Bengaluru"
17180,Sri Durga Luxury Pg For Ladies,12.982036099999998,77.7480781,PG,"Whitefield, Bengaluru"
17181,srilakshmi pg for gents,12.9802038,77.7525652,PG,"Whitefield, Bengaluru"
17182,Apex PG for Gents,12.980288,77.7533863,PG,"Whitefield, Bengaluru"
17183,Venkat Naveen PG for Gents,12.9796388,77.7527088,PG,"Whitefield, Bengaluru"
17184,Sri Balaji PG For Ladies,12.984214699999999,77.7494663,PG,"Whitefield, Bengaluru"
17186,SRI LAKSHMI NARASIMHA PG for LADIES %26 GENTS.,12.956414599999999,77.7427789,PG,"Whitefield, Bengaluru"
17187,Glorious Gents Pg,12.9780186,77.74419240000002,PG,"Whitefield, Bengaluru"
17188,Sree Garuda Delux Pg,12.9851554,77.7481983,PG,"Whitefield, Bengaluru"
17189,BLUE BELL GENTS PG,12.9841484,77.7484735,PG,"Whitefield, Bengaluru"
17190,Ocean Luxury PG Accommodation For Gents,12.981932,77.748189,PG,"Whitefield, Bengaluru"
17191,Ishana PG for men,12.9807254,77.7475364,PG,"Whitefield, Bengaluru"
17192,Sri Rama Sns Pg Accomodation For Gents,12.9701883,77.73208290000001,PG,"Whitefield, Bengaluru"
17193,Ganesh PG For Men,12.9621166,77.7480245,PG,"Whitefield, Bengaluru"
17194,Ramu Gents PG,12.9621166,77.7480245,PG,"Whitefield, Bengaluru"
17195,Sri VenkataSai Pg for gents,12.9786204,77.7532623,PG,"Whitefield, Bengaluru"
17196,New Balaji PG for Gents,12.9835388,77.7335835,PG,"Whitefield, Bengaluru"
17197,RoyaIPG for Gents,12.956313,77.7415739,PG,"Whitefield, Bengaluru"
17198,Sai PG For Ladies,12.981698300000001,77.74804329999999,PG,"Whitefield, Bengaluru"
17200,Surendra PG For Gents,12.957285,77.739041,PG,"Whitefield, Bengaluru"
17201,Sri Lakshmi Srinivas PG,12.9801725,77.7503007,PG,"Whitefield, Bengaluru"
17202,Padma Pg for Ladies (Pg in ITPL %2F GR Tech Park %2F Whitefield),12.985503300000001,77.7570432,PG,"Whitefield, Bengaluru"
17203,Sri Lakshmi Venkata Sai PG for Ladies,12.981227699999998,77.7523934,PG,"Whitefield, Bengaluru"
17204,Sri Rama Mens PG,12.9805814,77.74709890000001,PG,"Whitefield, Bengaluru"
17206,GRR PG for Gents,12.970719500000001,77.7334967,PG,"Whitefield, Bengaluru"
17207,Goodland PG For Ladies,12.983626199999998,77.7484814,PG,"Whitefield, Bengaluru"
17208,Paradise Luxury PG for Ladies,12.979044,77.752528,PG,"Whitefield, Bengaluru"
17209,Lakshmi Venkateshwara PG for Ladies,12.983986999999999,77.750325,PG,"Whitefield, Bengaluru"
17210,Sri Balaji Pg For Gents 3rd Cross,12.9700981,77.733313,PG,"Whitefield, Bengaluru"
17211,Vilaasa PG for Women,12.9907311,77.7208563,PG,"Whitefield, Bengaluru"
17212,Ramu Gents PG,12.983287800000001,77.7323564,PG,"Whitefield, Bengaluru"
17213,Sasidhar reddy P G for,12.9559493,77.7403411,PG,"Whitefield, Bengaluru"
17214,Sri Lakshmi Srinivasa Ladies pg,12.9823545,77.7483552,PG,"Whitefield, Bengaluru"
17215,Sri Lakshmi prasanna pg for Ladies,12.9706637,77.75191550000001,PG,"Whitefield, Bengaluru"
17216,SLP PG For Gents,12.979802000000001,77.7501872,PG,"Whitefield, Bengaluru"
17217,Sathyasai PG,12.980951699999999,77.7455644,PG,"Whitefield, Bengaluru"
17218,Charan Gents PG (White Field),12.9807107,77.75301340000001,PG,"Whitefield, Bengaluru"
17219,Nirbhaya Ladies PG (TCS %2F HopeFarm Signal %2F Whitefield %2F ITPL %2F GR Tech Park %2F MU Sigma),12.9840713,77.74866899999999,PG,"Whitefield, Bengaluru"
17220,Pranavi Pg For Gents,12.9706033,77.75195959999999,PG,"Whitefield, Bengaluru"
17221,Kavitha Pg,12.9706281,77.7519742,PG,"Whitefield, Bengaluru"
17223,Sri Sai Srinivasa PG,12.9792409,77.7527175,PG,"Whitefield, Bengaluru"
17224,Sri anjaneya luxury pg for gents,12.9686345,77.75245749999999,PG,"Whitefield, Bengaluru"
17225,Aafa Kerala PG,12.9691741,77.7518686,PG,"Whitefield, Bengaluru"
17226,Sri Manjunatha PG for gents,12.983924,77.74783149999999,PG,"Whitefield, Bengaluru"
17227,Rishi Pg for ladies,12.984462400000002,77.7327415,PG,"Whitefield, Bengaluru"
17228,Kasi vishwanadha pg for gents,12.9791796,77.75439240000001,PG,"Whitefield, Bengaluru"
17229,Home Like PG,12.973393,77.7475167,PG,"Whitefield, Bengaluru"
17230,Swathi Luxury PG for gents,12.980955499999999,77.7465836,PG,"Whitefield, Bengaluru"
17231,Sree Lakshmi PG For Gents (New Building),12.9833733,77.7470627,PG,"Whitefield, Bengaluru"
17232,SVB SUITES PG FOR LADIES IN ITPL BANGALORE,12.9833339,77.73299509999998,PG,"Whitefield, Bengaluru"
17233,THE NEST PG FOR GENTS,12.958625300000001,77.7319823,PG,"Whitefield, Bengaluru"
17234,Sai Shardhamba ladies PG,12.9870338,77.5336746,PG,"Whitefield, Bengaluru"
17236,SLVR pg for gents,12.9707983,77.73482750000001,PG,"Whitefield, Bengaluru"
17237,Sri Balaji PG For Gents,12.9812771,77.71709190000001,PG,"Whitefield, Bengaluru"
17238,Venkata Shivakasi Ladies Pg,12.982824,77.7672205,PG,"Whitefield, Bengaluru"
17239,Bhavya sree PG for gents,12.9788198,77.71285920000001,PG,"Whitefield, Bengaluru"
17240,Sri Lakshmi Golden PG Accomodation for Gents,12.979729800000001,77.753251,PG,"Whitefield, Bengaluru"
17241,Tharunya shree luxury pg for ladies,12.9820954,77.748188,PG,"Whitefield, Bengaluru"
17242,Bella Vista girls PG,12.9567993,77.7417265,PG,"Whitefield, Bengaluru"
17243,Sri Srinivasa Luxury PG For Ladies,12.9831872,77.748142,PG,"Whitefield, Bengaluru"
17244,GOWTHAM PG For Gents Hope Farm,12.983972999999999,77.7474953,PG,"Whitefield, Bengaluru"
17245,Ladies Pg,12.9798716,77.753885,PG,"Whitefield, Bengaluru"
17246,Karunashree Luxury Pg For Boys,12.982495,77.748257,PG,"Whitefield, Bengaluru"
17247,Sai Amutha PG for Gents,12.9718355,77.7347594,PG,"Whitefield, Bengaluru"
17248,Ishana luxury PG for Gents,12.980862,77.7473998,PG,"Whitefield, Bengaluru"
17249,Nandan's PG For Ladies,12.982975900000001,77.747342,PG,"Whitefield, Bengaluru"
17250,Sri Sathya Deva Pg for gents,12.9834235,77.7469739,PG,"Whitefield, Bengaluru"
